event_timestamp,event_date,user_pseudo_id,session_id,event_name,country,device_category,source,medium,campaign
2021-01-03 10:59:41.401858 UTC,2021-01-03,4713151.6970690493,8321460568,session_start,Mexico,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 11:59:38.550243 UTC,2021-01-03,4819501.9483311114,8515819922,session_start,France,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 08:47:31.944705 UTC,2021-01-03,5579052.7307247809,2043838869,session_start,Germany,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 17:49:48.003760 UTC,2021-01-03,5687566.9810985467,583953536,session_start,Czechia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 15:34:55.046728 UTC,2021-01-03,5706046.6614078458,653334024,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 22:40:51.920386 UTC,2021-01-03,5765850.5948282569,1429719,session_start,Canada,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 22:43:26.386770 UTC,2021-01-03,5971756.6682080637,7634539060,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 05:59:59.010630 UTC,2021-01-03,6131320.2557251159,2561003203,session_start,Italy,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 23:57:49.840234 UTC,2021-01-03,6257483.8826574463,2172161186,session_start,Germany,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 05:45:16.670505 UTC,2021-01-03,6395296.7435993663,982930788,session_start,Spain,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 22:46:08.712826 UTC,2021-01-03,6508378.3076839473,9184567229,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 18:42:00.100480 UTC,2021-01-03,6512021.3913056139,8965718461,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 07:15:33.089882 UTC,2021-01-03,6693629.3972852700,3327288787,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 23:29:03.419773 UTC,2021-01-03,6902555.6331797931,8963624386,session_start,Costa Rica,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 09:02:36.930529 UTC,2021-01-03,6969078.3964951548,921612622,session_start,Brazil,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 21:38:14.892997 UTC,2021-01-03,7160282.2417661246,3515880697,view_item,Peru,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 21:31:59.980333 UTC,2021-01-03,7160282.2417661246,3515880697,session_start,Peru,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 22:41:30.364072 UTC,2021-01-03,7284820.8588731831,3837125342,session_start,Slovakia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 02:25:00.602644 UTC,2021-01-03,7307545.1903590736,8066685213,session_start,India,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 23:05:13.159047 UTC,2021-01-03,7325182.3847148975,5472062049,session_start,China,desktop,<Other>,(data deleted),(data deleted)
2021-01-03 18:48:10.490849 UTC,2021-01-03,7783330.9304578805,9253038053,session_start,Peru,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 18:58:25.285984 UTC,2021-01-03,7992753.2221377662,5078207870,session_start,Spain,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:14:43.725893 UTC,2021-01-03,8053742.6474260198,2042521314,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 10:09:30.934519 UTC,2021-01-03,8289129.8211850061,3765849880,session_start,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 18:32:55.337587 UTC,2021-01-03,8737821.3859755667,4160857055,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:17:47.930249 UTC,2021-01-03,8859465.4621628995,7949945658,session_start,India,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 20:00:52.010996 UTC,2021-01-03,9426321.0443319279,9287112763,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 21:59:34.701710 UTC,2021-01-03,10731392.6312078189,6764776358,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 07:55:22.062135 UTC,2021-01-03,11280285.6383562292,1733248434,session_start,India,mobile,(data deleted),(data deleted),<Other>
2021-01-03 18:56:10.520066 UTC,2021-01-03,11321750.4742481705,5183113283,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 20:29:04.799234 UTC,2021-01-03,11863674.8428287004,4054937694,session_start,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 22:40:40.285723 UTC,2021-01-03,12001047.4970543145,10160861,session_start,United States,mobile,(data deleted),(data deleted),<Other>
2021-01-03 06:29:46.867750 UTC,2021-01-03,12921433.0952728304,1252237253,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 07:11:57.131720 UTC,2021-01-03,13285635.3256413533,6451603254,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 02:24:30.754252 UTC,2021-01-03,14461827.8828221772,824981939,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 23:27:24.123069 UTC,2021-01-03,14613652.0120121279,6343909231,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 16:29:29.005540 UTC,2021-01-03,15817556.8554808751,9495143750,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 17:39:37.486130 UTC,2021-01-03,17494590.8165007812,7569910236,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 21:44:28.136479 UTC,2021-01-03,18913402.3901438170,4784325865,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 17:09:34.343648 UTC,2021-01-03,20394489.5566163330,7086854817,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 05:23:57.137124 UTC,2021-01-03,22300841.9909876299,5003470845,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 09:41:58.586455 UTC,2021-01-03,24443302.7659648569,6730616014,view_item,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 09:46:19.287221 UTC,2021-01-03,24443302.7659648569,6730616014,view_item,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 09:43:08.014473 UTC,2021-01-03,24443302.7659648569,6730616014,view_item,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 09:41:08.339285 UTC,2021-01-03,24443302.7659648569,6730616014,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 09:47:35.890355 UTC,2021-01-03,24443302.7659648569,6730616014,view_item,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 17:21:31.117490 UTC,2021-01-03,24652691.4955716686,2148415904,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 00:06:20.909845 UTC,2021-01-03,31149732.9772157500,5299587229,session_start,India,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 04:06:16.641447 UTC,2021-01-03,31997071.8879272719,1206203823,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 02:14:42.621799 UTC,2021-01-03,32237894.7864730961,9992662697,view_item,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 02:14:06.259694 UTC,2021-01-03,32237894.7864730961,9992662697,view_item,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 02:05:55.768558 UTC,2021-01-03,32237894.7864730961,9992662697,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 01:05:36.940420 UTC,2021-01-03,32657138.9446811740,3358803482,session_start,Japan,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 05:36:36.786461 UTC,2021-01-03,34409419.8726389670,1152723245,session_start,Netherlands,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 00:07:35.296822 UTC,2021-01-03,38979725.4080855713,3939135069,session_start,India,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 04:49:06.869315 UTC,2021-01-03,39775903.8721924467,8462971072,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 07:52:50.312555 UTC,2021-01-03,40117767.8252851231,1186525918,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 02:11:56.732110 UTC,2021-01-03,40789860.3898200997,2319898362,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 23:05:56.301974 UTC,2021-01-03,42231683.9673271444,7897001256,view_item,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 19:54:48.330462 UTC,2021-01-03,47439165.5147551041,2332765202,add_payment_info,Colombia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 19:54:18.411997 UTC,2021-01-03,47439165.5147551041,2332765202,add_shipping_info,Colombia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 19:45:11.312049 UTC,2021-01-03,47439165.5147551041,2332765202,session_start,Colombia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 09:03:49.490221 UTC,2021-01-03,48418127.0204639273,8532160382,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 08:27:23.622909 UTC,2021-01-03,50258557.3963399519,9472816687,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 08:38:33.980429 UTC,2021-01-03,52050011.9038477112,9191577453,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 09:20:47.983015 UTC,2021-01-03,53754619.9595775034,9586375315,session_start,Kosovo,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 06:50:19.722735 UTC,2021-01-03,57388092.5534571314,9075936002,session_start,India,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 08:07:34.358700 UTC,2021-01-03,57567123.5320513649,6474148956,session_start,United Kingdom,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:36:07.442418 UTC,2021-01-03,57835745.6009272974,7866842939,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 11:43:31.230838 UTC,2021-01-03,58663997.0774889315,9847757920,session_start,Argentina,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 14:23:39.264282 UTC,2021-01-03,60632890.6675063574,5173831342,session_start,Germany,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 21:33:23.528846 UTC,2021-01-03,61235341.8882898539,3959230543,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 07:21:39.266284 UTC,2021-01-03,62007499.4288384554,1061742860,session_start,India,mobile,(data deleted),(data deleted),<Other>
2021-01-03 03:51:16.709934 UTC,2021-01-03,62524109.3161787418,7274174247,add_shipping_info,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:52:23.687869 UTC,2021-01-03,62524109.3161787418,7274174247,add_payment_info,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:50:27.774048 UTC,2021-01-03,62524109.3161787418,7274174247,view_item,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:50:48.093297 UTC,2021-01-03,62524109.3161787418,7274174247,view_item,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:49:23.587472 UTC,2021-01-03,62524109.3161787418,7274174247,view_item,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:52:05.643957 UTC,2021-01-03,62524109.3161787418,7274174247,add_shipping_info,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:53:11.966620 UTC,2021-01-03,62524109.3161787418,7274174247,add_payment_info,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:48:57.455367 UTC,2021-01-03,62524109.3161787418,7274174247,session_start,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 22:39:22.794198 UTC,2021-01-03,62982386.8645279674,395018140,session_start,Ireland,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 09:43:49.526860 UTC,2021-01-03,64347064.3624433445,5336476699,session_start,China,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 18:43:56.255029 UTC,2021-01-03,66143298.3226523045,3914531306,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 22:54:56.996620 UTC,2021-01-03,68543595.5594770027,2497818228,session_start,Turkey,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 14:48:10.604007 UTC,2021-01-03,69168177.2238665422,243539180,session_start,Australia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 02:27:24.513319 UTC,2021-01-03,69668032.5965351370,4582095712,session_start,Canada,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 07:47:42.656315 UTC,2021-01-03,70612295.9381906957,2976644996,session_start,China,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 19:50:08.234181 UTC,2021-01-03,71760589.3334059139,8058145574,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 16:03:29.534115 UTC,2021-01-03,72560733.3437175307,716419744,session_start,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 20:08:57.452551 UTC,2021-01-03,74533260.4369136488,6878148721,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 18:36:06.104821 UTC,2021-01-03,75336974.2076317636,5796269957,session_start,Hong Kong,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 18:55:21.193223 UTC,2021-01-03,78035137.0930503727,7013528337,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 18:59:42.671249 UTC,2021-01-03,78035137.0930503727,7013528337,add_shipping_info,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:19:13.072000 UTC,2021-01-03,78462856.5759036360,1624912529,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 15:38:24.938544 UTC,2021-01-03,79738620.9762581140,1330159313,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 02:00:01.473614 UTC,2021-01-03,81799039.0718429357,843659490,session_start,United States,desktop,<Other>,(data deleted),(data deleted)
2021-01-03 00:31:50.102700 UTC,2021-01-03,82341069.9606353557,4342945766,session_start,Indonesia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 08:09:56.051122 UTC,2021-01-03,85298773.7452765346,237850731,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 07:11:55.949834 UTC,2021-01-03,2079366670.2535338540,802482880,session_start,Russia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 19:42:20.639891 UTC,2021-01-03,4346454396.3932670436,5688421918,session_start,Switzerland,desktop,(data deleted),(data deleted),<Other>
2021-01-03 16:03:41.899647 UTC,2021-01-03,5637142572.6285299168,9372164360,session_start,South Korea,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 20:10:50.034215 UTC,2021-01-03,6215048824.9659347018,2632528933,session_start,Singapore,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 09:06:04.098040 UTC,2021-01-03,5579052.7307247809,2043838869,view_item,Germany,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 22:45:32.972322 UTC,2021-01-03,5971756.6682080637,7634539060,view_item,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 19:56:04.759363 UTC,2021-01-03,47439165.5147551041,2332765202,purchase,Colombia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 19:54:18.411820 UTC,2021-01-03,47439165.5147551041,2332765202,begin_checkout,Colombia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 19:54:18.594663 UTC,2021-01-03,47439165.5147551041,2332765202,begin_checkout,Colombia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 19:54:18.579515 UTC,2021-01-03,47439165.5147551041,2332765202,begin_checkout,Colombia,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 18:59:42.798792 UTC,2021-01-03,78035137.0930503727,7013528337,begin_checkout,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 18:59:42.670278 UTC,2021-01-03,78035137.0930503727,7013528337,begin_checkout,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 18:59:42.794419 UTC,2021-01-03,78035137.0930503727,7013528337,begin_checkout,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 13:36:36.674091 UTC,2021-01-03,2885429.0157235569,9967615107,purchase,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:30:22.819636 UTC,2021-01-03,2885429.0157235569,9967615107,begin_checkout,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:30:22.956572 UTC,2021-01-03,2885429.0157235569,9967615107,begin_checkout,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:30:22.944157 UTC,2021-01-03,2885429.0157235569,9967615107,begin_checkout,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 03:51:16.913079 UTC,2021-01-03,62524109.3161787418,7274174247,begin_checkout,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:52:05.787549 UTC,2021-01-03,62524109.3161787418,7274174247,begin_checkout,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:53:45.145383 UTC,2021-01-03,62524109.3161787418,7274174247,purchase,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:51:16.709970 UTC,2021-01-03,62524109.3161787418,7274174247,begin_checkout,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:52:05.644101 UTC,2021-01-03,62524109.3161787418,7274174247,begin_checkout,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:52:05.768805 UTC,2021-01-03,62524109.3161787418,7274174247,begin_checkout,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 03:51:16.937791 UTC,2021-01-03,62524109.3161787418,7274174247,begin_checkout,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-03 13:14:56.620279 UTC,2021-01-03,2885429.0157235569,9967615107,view_item,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:14:46.890909 UTC,2021-01-03,2885429.0157235569,9967615107,add_to_cart,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:14:22.960034 UTC,2021-01-03,2885429.0157235569,9967615107,view_item,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:21:44.001080 UTC,2021-01-03,2885429.0157235569,9967615107,add_to_cart,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:27:08.033865 UTC,2021-01-03,2885429.0157235569,9967615107,view_item,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:21:35.339652 UTC,2021-01-03,2885429.0157235569,9967615107,view_item,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:21:35.339652 UTC,2021-01-03,2885429.0157235569,9967615107,add_to_cart,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:22:03.367838 UTC,2021-01-03,2885429.0157235569,9967615107,view_item,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:22:29.144066 UTC,2021-01-03,2885429.0157235569,9967615107,view_item,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:22:13.073848 UTC,2021-01-03,2885429.0157235569,9967615107,add_to_cart,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:22:19.837071 UTC,2021-01-03,2885429.0157235569,9967615107,add_to_cart,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:22:19.837071 UTC,2021-01-03,2885429.0157235569,9967615107,view_item,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:22:55.983133 UTC,2021-01-03,2885429.0157235569,9967615107,view_item,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 13:21:15.974228 UTC,2021-01-03,2885429.0157235569,9967615107,view_item,(not set),desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 08:55:41.488322 UTC,2021-01-03,1272248.3527408128,1844478371,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 08:55:16.103330 UTC,2021-01-03,1272248.3527408128,1844478371,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 08:55:26.377988 UTC,2021-01-03,1272248.3527408128,1844478371,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 08:55:33.004472 UTC,2021-01-03,1272248.3527408128,1844478371,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:31:14.892275 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:32:14.869863 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:29:58.116280 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:29:50.027813 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:32:05.711855 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:25:17.742301 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:31:07.812078 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:28:53.196153 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:29:05.563235 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:19:15.540425 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:26:28.514508 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:32:27.888350 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:25:11.835474 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-03 12:26:12.930889 UTC,2021-01-03,2051660.3699709133,2660893926,view_item,Canada,desktop,(data deleted),(data deleted),(data deleted)
